0.415000 0.518980   0.419000 0.438155   
0.442000 0.541814   0.424000 0.450577   
0.466000 0.557887   0.426000 0.452765   
0.489000 0.561055   0.425000 0.446393   
0.512000 0.572481   0.424000 0.444055   
0.533000 0.582830   0.421000 0.442166   
0.553000 0.590990   0.418000 0.439922   
0.569000 0.598163   0.413000 0.438142   
0.580000 0.602736   0.408000 0.435987   
0.588000 0.605773   0.402000 0.433240   
0.590000 0.607304   0.395000 0.429845   
0.587000 0.607536   0.387000 0.425966   
0.577000 0.606307   0.379000 0.421664   
0.563000 0.603917   0.371000 0.416782   
0.548000 0.600302   0.362000 0.412310   
0.531000 0.595414   0.354000 0.407948   
0.511000 0.589662   0.346000 0.403956   
0.492000 0.582664   0.338000 0.400126   
0.473000 0.574436   0.331000 0.396779   
0.456000 0.565983   0.325000 0.393733   
0.440000 0.557298   0.319000 0.391371   
0.427000 0.548308   0.333000 0.390126   
0.417000 0.542722   0.361000 0.397421   
0.418000 0.540171   0.388000 0.411604   
0.430000 0.539666   0.410000 0.427603   
0.439000 0.540998   0.429000 0.443503   
0.445000 0.542113   0.444000 0.455814   
0.445000 0.541955   0.453000 0.466102   
0.444000 0.540325   0.459000 0.470964   
0.442000 0.538251   0.464000 0.473782   
0.440000 0.536048   0.467000 0.475507   
0.438000 0.533839   0.469000 0.475792   
0.436000 0.532237   0.468000 0.474548   
0.433000 0.530977   0.467000 0.471576   
0.430000 0.529261   0.464000 0.468565   
0.428000 0.527417   0.461000 0.464241   
0.425000 0.525862   0.456000 0.459174   
0.422000 0.524457   0.451000 0.453417   
0.419000 0.523101   0.447000 0.448266   
0.416000 0.521313   0.442000 0.442685   
0.414000 0.519650   0.437000 0.436883   
0.412000 0.518442   0.432000 0.430110   
0.410000 0.517468   0.426000 0.424476   
0.408000 0.515879   0.421000 0.417224   
0.407000 0.514995   0.415000 0.410500   
0.407000 0.514174   0.410000 0.404078   
0.405000 0.513543   0.404000 0.397928   
0.402000 0.512500   0.396000 0.391053   
0.399000 0.510312   0.389000 0.382896   
0.396000 0.493319   0.382000 0.368096   
0.393000 0.490494   0.376000 0.360442   
0.395000 0.487418   0.372000 0.353922   
0.397000 0.485848   0.369000 0.349896   
0.398000 0.484464   0.367000 0.346349   
0.400000 0.482705   0.366000 0.343751   
0.401000 0.481368   0.366000 0.341883   
0.402000 0.479972   0.367000 0.339643   
0.402000 0.478489   0.369000 0.339055   
0.402000 0.477246   0.372000 0.338311   
0.402000 0.476002   0.374000 0.337713   
0.404000 0.474191   0.376000 0.336339   
0.406000 0.473083   0.380000 0.336578   
0.409000 0.472203   0.383000 0.337180   
0.411000 0.471370   0.385000 0.336822   
0.413000 0.470477   0.385000 0.335629   
0.415000 0.468628   0.387000 0.334311   
0.418000 0.467520   0.389000 0.334127   
0.420000 0.466110   0.392000 0.334233   
0.423000 0.464734   0.395000 0.333922   
0.425000 0.463752   0.398000 0.334631   
0.428000 0.462348   0.401000 0.334796   
0.410000 0.461268   0.385000 0.335008   
0.336000 0.451421   0.317000 0.322308   
0.310000 0.416498   0.293000 0.275578   
0.348000 0.402043   0.329000 0.259731   
0.391000 0.417433   0.369000 0.280708   
0.437000 0.434035   0.414000 0.305093   
0.442000 0.450358   0.419000 0.333290   
0.443000 0.449861   0.411000 0.335159   
0.441000 0.440740   0.392000 0.343460   
0.448000 0.428627   0.375000 0.347090   
0.456000 0.418971   0.375000 0.353539   
0.493000 0.414728   0.349000 0.365153   
0.534000 0.410500   0.323000 0.372908   
0.584000 0.408392   0.279000 0.378815   
0.750000 0.472184   0.750000 0.095383   
0.000000 0.538188   0.750000 0.306349   
0.011000 0.340423   0.750000 0.349033   
0.027000 0.340445   0.750000 0.348666   
0.044000 0.340356   0.750000 0.348098   
0.058000 0.339543   0.750000 0.347323   
0.071000 0.338305   0.750000 0.346543   
0.083000 0.336878   0.750000 0.345731   
0.092000 0.334984   0.750000 0.344851   
0.101000 0.333052   0.750000 0.344058   
0.115000 0.331062   0.750000 0.343237   
0.135000 0.329109   0.750000 0.342201   
0.158000 0.327194   0.750000 0.340907   
0.178000 0.325403   0.750000 0.339469   
0.185000 0.323567   0.750000 0.338097   
0.173000 0.321155   0.750000 0.337180   
0.164000 0.317574   0.750000 0.336889   
0.160000 0.314344   0.750000 0.336509   
0.163000 0.311321   0.666000 0.335923   
0.175000 0.302853   0.565000 0.317947   
0.184000 0.294966   0.470000 0.283001   
0.192000 0.288304   0.381000 0.235073   
0.236000 0.282879   0.279000 0.181472   
0.290000 0.281035   0.170000 0.118904   
-0.549000 -0.015231   0.750000 0.463483   
-0.541000 -0.098803   0.750000 0.675152   
-0.528000 -0.099578   0.750000 0.676159   
-0.518000 -0.100779   0.750000 0.677721   
-0.487000 -0.102598   0.750000 0.679999   
-0.450000 -0.104720   0.750000 0.683200   
-0.414000 -0.107318   0.750000 0.687637   
-0.378000 -0.110025   0.750000 0.693449   
-0.342000 -0.112233   0.750000 0.700681   
-0.305000 -0.111757   0.750000 0.708888   
-0.302000 -0.105500   0.750000 0.716880   
-0.256000 -0.088147   0.750000 0.719115   
-0.147000 -0.056332   0.750000 0.720763   
-0.021000 -0.015391   0.750000 0.732598   
0.073000 0.031495   0.750000 0.748723   
0.160000 0.080133   0.750000 0.756377   
0.245000 0.123532   0.750000 0.758436   
0.328000 0.159903   0.750000 0.755766   
0.459000 0.191523   0.750000 0.748340   
0.579000 0.216538   0.750000 0.751988   
0.579000 0.250930   0.750000 0.749788   
0.579000 0.371112   0.750000 0.638793   
0.579000 0.408565   0.750000 0.593900   
0.579000 0.453040   0.599000 0.540815   
0.514000 0.483631   0.397000 0.456178   
0.549000 0.506823   0.207000 0.309928   
0.731000 0.530181   0.241000 0.224073   
0.750000 0.600014   0.277000 0.245161   
0.750000 0.639081   0.316000 0.219947   
0.750000 0.664556   0.295000 0.201641   
0.750000 0.683464   0.130000 0.175587   
0.750000 0.700435   -0.102000 0.132856   
0.750000 0.709455   -0.142000 0.115347   
0.750000 0.715713   -0.170000 0.102803   
0.750000 0.718631   -0.212000 0.092551   
0.750000 0.718419   -0.250000 0.084566   
0.750000 0.716097   -0.259000 0.078015   
0.750000 0.715908   -0.267000 0.072894   
0.750000 0.715500   -0.276000 0.069288   
0.750000 0.715458   -0.286000 0.066932   
0.750000 0.715646   -0.298000 0.065782   
0.750000 0.715871   -0.283000 0.065940   
0.750000 0.720157   -0.253000 0.067587   
0.750000 0.726798   -0.225000 0.070694   
0.750000 0.733497   -0.198000 0.075480   
0.750000 0.739873   -0.175000 0.082225   
0.750000 0.744675   -0.154000 0.091544   
0.750000 0.747271   -0.135000 0.103977   
0.750000 0.746654   -0.121000 0.120301   
0.750000 0.741022   -0.111000 0.141994   
0.603000 0.729802   -0.108000 0.169222   
0.474000 0.707262   -0.110000 0.149110   
0.469000 0.662831   -0.008000 0.140436   
0.489000 0.653686   0.099000 0.163712   
0.516000 0.646099   0.230000 0.201721   
0.549000 0.636651   0.367000 0.260644   
0.528000 0.626375   0.365000 0.349044   
0.424000 0.595085   0.363000 0.378556   
0.396000 0.546739   0.415000 0.384234   
0.413000 0.517385   0.512000 0.432013   
0.429000 0.499609   0.645000 0.507656   
0.440000 0.484202   0.750000 0.576727   
0.449000 0.466894   0.750000 0.618268   
0.457000 0.448671   0.750000 0.645574   
0.464000 0.362592   0.750000 0.718059   
0.471000 0.352319   0.750000 0.734144   
0.479000 0.347440   0.750000 0.743166   
0.487000 0.347116   0.750000 0.746219   
0.438000 0.348486   0.750000 0.745127   
0.378000 0.315910   0.750000 0.739974   
0.336000 0.276736   0.750000 0.733664   
0.307000 0.245147   0.750000 0.727807   
0.263000 0.219581   0.750000 0.722594   
0.217000 0.189350   0.750000 0.716313   
0.179000 0.162254   0.750000 0.709660   
0.148000 0.140697   0.750000 0.703462   
0.126000 0.124567   0.750000 0.698042   
0.115000 0.113091   0.750000 0.693512   
0.108000 0.106849   0.710000 0.690345   
0.110000 0.095016   0.662000 0.685543   
0.123000 0.085842   0.624000 0.680720   
0.146000 0.082106   0.595000 0.676960   
0.175000 0.084001   0.575000 0.674337   
0.210000 0.091087   0.565000 0.672872   
0.248000 0.103200   0.562000 0.673105   
0.289000 0.119330   0.562000 0.674342   
0.329000 0.139306   0.561000 0.676334   
0.373000 0.160429   0.559000 0.677575   
0.419000 0.208618   0.556000 0.675002   
0.463000 0.238346   0.547000 0.674408   
0.516000 0.268505   0.541000 0.671013   
0.584000 0.305901   0.534000 0.667053   
0.670000 0.354937   0.527000 0.660439   
0.750000 0.412993   0.524000 0.650453   
0.745000 0.461585   0.550000 0.641431   
0.713000 0.465271   0.572000 0.653920   
0.687000 0.454420   0.587000 0.665647   
0.665000 0.444241   0.602000 0.672870   
0.647000 0.436199   0.614000 0.679053   
0.630000 0.428833   0.625000 0.683324   
0.614000 0.421434   0.633000 0.686787   
0.590000 0.414166   0.632000 0.689040   
0.566000 0.401455   0.632000 0.689011   
0.540000 0.388517   0.630000 0.689040   
0.515000 0.373726   0.629000 0.688401   
0.489000 0.359191   0.626000 0.687765   
0.463000 0.343115   0.620000 0.686378   
0.436000 0.326284   0.611000 0.684019   
0.409000 0.308821   0.597000 0.680680   
0.383000 0.291100   0.581000 0.675764   
0.357000 0.274598   0.575000 0.669919   
0.330000 0.260345   0.576000 0.665909   
0.304000 0.247787   0.579000 0.662784   
0.279000 0.238190   0.579000 0.659173   
0.253000 0.230502   0.577000 0.654022   
0.228000 0.224962   0.575000 0.646999   
0.204000 0.221922   0.574000 0.638551   
0.180000 0.222738   0.572000 0.628370   
0.187000 0.226538   0.586000 0.616377   
0.202000 0.239139   0.602000 0.612361   
0.220000 0.254344   0.619000 0.609306   
0.232000 0.273171   0.637000 0.605938   
0.244000 0.294588   0.629000 0.598484   
0.255000 0.311504   0.554000 0.588658   
0.255000 0.334447   0.497000 0.588028   
0.328000 0.340866   0.473000 0.556351   
0.400000 0.366580   0.473000 0.550136   
0.447000 0.392400   0.516000 0.569096   
0.482000 0.430765   0.549000 0.584680   
0.513000 0.460328   0.572000 0.593262   
0.531000 0.485392   0.583000 0.598297   
0.551000 0.503499   0.589000 0.597094   
0.626000 0.520467   0.595000 0.595033   
0.668000 0.551039   0.601000 0.606489   
0.665000 0.569227   0.609000 0.609631   
0.663000 0.578739   0.616000 0.602703   
0.657000 0.588930   0.581000 0.594721   
0.651000 0.593131   0.536000 0.577762   
0.648000 0.594795   0.497000 0.557598   
0.648000 0.595462   0.465000 0.539152   
0.653000 0.594843   0.441000 0.523231   
0.664000 0.593213   0.427000 0.512245   
0.681000 0.590346   0.420000 0.507810   
0.679000 0.585786   0.422000 0.503445   
0.647000 0.583778   0.430000 0.503316   
0.625000 0.573029   0.429000 0.483108   
0.611000 0.568780   0.414000 0.477649   
0.587000 0.560343   0.372000 0.466386   
0.585000 0.542370   0.361000 0.438921   
0.567000 0.533179   0.319000 0.432001   
0.548000 0.512342   0.270000 0.405744   
0.516000 0.487052   0.219000 0.377244   
0.499000 0.458790   0.291000 0.346468   
0.483000 0.478810   0.361000 0.369607   
0.477000 0.498484   0.457000 0.403129   
0.473000 0.521846   0.591000 0.457109   
0.470000 0.548871   0.747000 0.509729   
0.471000 0.572798   0.703000 0.533999   
0.475000 0.554344   0.669000 0.538478   
0.481000 0.539502   0.645000 0.542312   
0.490000 0.527598   0.626000 0.546897   
0.501000 0.518710   0.612000 0.551756   
0.512000 0.512389   0.569000 0.556007   
0.524000 0.500909   0.531000 0.550915   
0.520000 0.491921   0.520000 0.544615   
0.513000 0.485528   0.513000 0.543206   
0.505000 0.466739   0.505000 0.543187   
0.520000 0.459543   0.520000 0.542469   
0.540000 0.464417   0.546000 0.554651   
0.546000 0.472627   0.568000 0.570088   
0.552000 0.476445   0.587000 0.579658   
0.548000 0.479912   0.597000 0.588129   
0.544000 0.479463   0.605000 0.591036   
0.540000 0.478645   0.613000 0.593343   
0.538000 0.477738   0.621000 0.594900   
0.539000 0.478488   0.628000 0.596222   
0.542000 0.480967   0.634000 0.597416   
0.548000 0.485337   0.640000 0.597897   
0.556000 0.491201   0.644000 0.598662   
0.567000 0.497956   0.648000 0.599616   
0.579000 0.506323   0.652000 0.601156   
0.594000 0.514584   0.654000 0.602910   
0.620000 0.528841   0.660000 0.608020   
0.638000 0.541610   0.655000 0.612007   
0.658000 0.550235   0.649000 0.611663   
0.678000 0.557860   0.643000 0.612180   
0.697000 0.563827   0.636000 0.612255   
0.712000 0.568710   0.628000 0.612127   
0.721000 0.571080   0.626000 0.611007   
0.722000 0.573537   0.620000 0.610775   
0.710000 0.573456   0.613000 0.608659   
0.690000 0.571876   0.604000 0.604201   
0.661000 0.568303   0.597000 0.598081   
0.636000 0.563735   0.592000 0.590901   
0.615000 0.558980   0.589000 0.584689   
0.596000 0.554588   0.586000 0.579236   
0.583000 0.549713   0.583000 0.574305   
0.582000 0.545331   0.582000 0.570019   
0.582000 0.542846   0.582000 0.569012   
0.582000 0.541214   0.582000 0.568716   
0.581000 0.539909   0.581000 0.568195   
0.573000 0.538307   0.582000 0.567549   
0.565000 0.535990   0.582000 0.565846   
0.559000 0.532943   0.581000 0.563069   
0.554000 0.531314   0.581000 0.560239   
0.550000 0.530148   0.580000 0.557897   
0.546000 0.528931   0.578000 0.555346   
0.547000 0.527948   0.580000 0.551966   
0.554000 0.529210   0.587000 0.551313   
0.562000 0.532063   0.595000 0.553711   
0.571000 0.535938   0.602000 0.556543   
0.579000 0.539285   0.608000 0.558899   
0.579000 0.542673   0.607000 0.561142   
0.579000 0.542892   0.604000 0.558374   
0.578000 0.543538   0.601000 0.554925   
0.577000 0.543368   0.597000 0.551243   
0.589000 0.543092   0.603000 0.546904   
0.600000 0.546950   0.607000 0.549425   
0.611000 0.549886   0.612000 0.550459   
0.615000 0.553198   0.615000 0.551932   
0.617000 0.555070   0.617000 0.551269   
0.620000 0.556160   0.620000 0.549560   
0.622000 0.557455   0.622000 0.548423   
0.624000 0.558285   0.624000 0.546737   
0.627000 0.559228   0.627000 0.544766   
0.628000 0.560540   0.628000 0.543621   
0.624000 0.560742   0.657000 0.541281   
0.619000 0.566775   0.681000 0.549361   
0.613000 0.572162   0.689000 0.552356   
0.607000 0.574049   0.701000 0.548202   
0.600000 0.577831   0.712000 0.543867   
0.592000 0.581617   0.700000 0.537236   
0.582000 0.580633   0.635000 0.521886   
0.570000 0.566366   0.565000 0.486272   
0.557000 0.547408   0.486000 0.443497   
0.540000 0.522377   0.414000 0.395602   
0.497000 0.496385   0.351000 0.353976   
0.458000 0.467850   0.294000 0.314955   
0.423000 0.440445   0.239000 0.282677   
0.396000 0.413339   0.204000 0.260696   
0.375000 0.394402   0.172000 0.246302   
0.375000 0.379136   0.144000 0.235397   
0.750000 0.509326   -0.250000 0.086325   
0.722000 0.601322   0.029000 0.085770   
0.691000 0.642799   0.034000 0.072786   
0.676000 0.639729   0.041000 0.070265   
0.661000 0.638760   0.049000 0.071010   
0.654000 0.637735   0.056000 0.072088   
0.651000 0.637822   0.064000 0.074180   
0.641000 0.639286   0.072000 0.077561   
0.626000 0.639511   0.083000 0.080607   
0.612000 0.639233   0.095000 0.083852   
0.607000 0.638795   0.108000 0.087410   
0.604000 0.640730   0.122000 0.092756   
0.601000 0.643220   0.136000 0.099055   
0.597000 0.645812   0.151000 0.106022   
0.592000 0.648325   0.167000 0.113432   
0.588000 0.650669   0.185000 0.121483   
0.585000 0.653486   0.185000 0.130902   
0.583000 0.652836   0.173000 0.138411   
0.587000 0.649903   0.170000 0.145169   
0.595000 0.648827   0.181000 0.155986   
0.605000 0.649929   0.191000 0.171624   
0.615000 0.649633   0.199000 0.189154   
0.626000 0.647246   0.207000 0.208131   
0.639000 0.643504   0.213000 0.228905   
0.652000 0.637515   0.219000 0.251680   
0.667000 0.630654   0.227000 0.275033   
0.682000 0.623262   0.232000 0.299800   
0.699000 0.614888   0.239000 0.323807   
0.679000 0.606902   0.246000 0.347809   
0.591000 0.601854   0.252000 0.359979   
0.521000 0.603898   0.253000 0.355549   
0.479000 0.589746   0.278000 0.353270   
0.456000 0.576703   0.339000 0.366268   
0.500000 0.569237   0.393000 0.398387   
0.534000 0.572710   0.442000 0.446982   
0.550000 0.574147   0.476000 0.489858   
0.556000 0.571966   0.507000 0.520671   
0.562000 0.567593   0.586000 0.546652   
0.568000 0.567246   0.656000 0.590334   
0.574000 0.564672   0.652000 0.622210   
0.580000 0.558906   0.649000 0.630008   
0.544000 0.552827   0.641000 0.636935   
0.486000 0.533870   0.631000 0.637059   
0.434000 0.503634   0.621000 0.633302   
0.389000 0.471413   0.615000 0.628363   
0.353000 0.420129   0.625000 0.607809   
0.326000 0.389785   0.643000 0.599446   
0.310000 0.368426   0.660000 0.591821   
0.305000 0.353153   0.677000 0.585459   
0.310000 0.345946   0.672000 0.580723   
0.326000 0.371722   0.630000 0.616707   
0.350000 0.368082   0.590000 0.608852   
0.359000 0.336561   0.562000 0.580356   
0.365000 0.336727   0.565000 0.574181   
0.372000 0.342906   0.572000 0.570606   
0.378000 0.351173   0.579000 0.568723   
0.350000 0.368237   0.565000 0.572402   
0.324000 0.361942   0.551000 0.554662   
0.295000 0.358634   0.535000 0.536189   
0.327000 0.356381   0.531000 0.514224   
0.415000 0.374324   0.541000 0.515367   
0.488000 0.415016   0.531000 0.538632   
0.532000 0.444755   0.532000 0.550577   
0.558000 0.464358   0.538000 0.557213   
0.647000 0.476577   0.537000 0.560652   
0.625000 0.492929   0.536000 0.574404   
0.606000 0.491991   0.534000 0.567188   
0.589000 0.490337   0.536000 0.558848   
0.581000 0.488908   0.526000 0.556215   
0.580000 0.484385   0.508000 0.555197   
0.581000 0.478552   0.494000 0.552587   
0.586000 0.473994   0.481000 0.551733   
0.595000 0.470541   0.472000 0.551531   
0.611000 0.479665   0.464000 0.537489   
0.634000 0.478947   0.456000 0.537296   
0.659000 0.478798   0.449000 0.536334   
0.639000 0.478409   0.442000 0.534741   
0.549000 0.470041   0.434000 0.533584   
0.421000 0.443337   0.425000 0.532421   
0.324000 0.393467   0.415000 0.526932   
0.249000 0.341806   0.405000 0.517427   
0.191000 0.295778   0.392000 0.507081   
0.144000 0.259215   0.378000 0.496491   
0.107000 0.230333   0.399000 0.486527   
0.076000 0.217843   0.441000 0.494743   
0.051000 0.216311   0.490000 0.509472   
0.033000 0.222148   0.546000 0.521423   
0.025000 0.236476   0.612000 0.528459   
0.026000 0.260006   0.645000 0.531643   
0.038000 0.278281   0.610000 0.528987   
0.064000 0.280506   0.582000 0.522293   
0.106000 0.289903   0.560000 0.517932   
0.166000 0.305451   0.546000 0.516949   
0.236000 0.330715   0.537000 0.520844   
0.232000 0.363833   0.533000 0.526410   
0.230000 0.388427   0.532000 0.506132   
0.255000 0.414068   0.512000 0.485457   
0.341000 0.439213   0.478000 0.467499   
0.425000 0.474331   0.481000 0.462686   
0.501000 0.517449   0.504000 0.469591   
0.554000 0.557266   0.496000 0.482222   
0.617000 0.580877   0.485000 0.474461   
0.691000 0.611201   0.471000 0.475707   
0.750000 0.621738   0.456000 0.472603   
0.750000 0.626137   0.439000 0.464371   
0.750000 0.633126   0.421000 0.441240   
0.750000 0.638822   0.402000 0.418742   
0.750000 0.642904   0.383000 0.397820   
0.750000 0.645105   0.364000 0.379752   
0.725000 0.645368   0.345000 0.365046   
0.682000 0.648430   0.326000 0.345351   
0.650000 0.651490   0.307000 0.323697   
0.624000 0.651209   0.289000 0.307631   
0.603000 0.648406   0.272000 0.297191   
0.584000 0.643750   0.256000 0.291864   
0.571000 0.637646   0.241000 0.290025   
0.561000 0.629890   0.228000 0.292973   
0.553000 0.621070   0.217000 0.299981   
0.546000 0.611223   0.209000 0.310162   
0.526000 0.600983   0.230000 0.322373   
0.503000 0.595666   0.263000 0.339794   
0.501000 0.590599   0.258000 0.361145   
0.514000 0.577629   0.297000 0.375855   
0.492000 0.574438   0.367000 0.409426   
0.521000 0.570746   0.434000 0.449428   
0.540000 0.572484   0.497000 0.499696   
0.552000 0.571948   0.554000 0.542751   
0.545000 0.569320   0.597000 0.577405   
0.538000 0.561547   0.645000 0.599820   
0.529000 0.553924   0.701000 0.620277   
0.501000 0.545298   0.750000 0.638064   
0.423000 0.529221   0.750000 0.645926   
0.364000 0.494099   0.750000 0.633146   
0.321000 0.466700   0.750000 0.621214   
0.293000 0.449194   0.750000 0.609981   
0.280000 0.439438   0.705000 0.600619   
0.281000 0.431035   0.655000 0.592010   
0.296000 0.427209   0.609000 0.581515   
0.329000 0.427464   0.570000 0.569612   
0.376000 0.434647   0.544000 0.558781   
0.372000 0.449934   0.539000 0.552067   
0.358000 0.456113   0.550000 0.540886   
0.344000 0.460894   0.556000 0.531980   
0.331000 0.466082   0.530000 0.519232   
0.320000 0.468813   0.493000 0.494047   
0.310000 0.471368   0.462000 0.462943   
0.325000 0.474876   0.439000 0.433975   
0.374000 0.482709   0.421000 0.415135   
0.407000 0.497780   0.432000 0.408790   
0.435000 0.513855   0.440000 0.412800   
0.473000 0.528061   0.459000 0.415448   
0.506000 0.544700   0.473000 0.426306   
0.526000 0.558521   0.476000 0.435002   
0.542000 0.566034   0.477000 0.436262   
0.555000 0.572357   0.477000 0.435939   
0.567000 0.576435   0.477000 0.434962   
0.581000 0.582357   0.464000 0.429368   
0.601000 0.589588   0.431000 0.411555   
0.619000 0.591498   0.397000 0.388483   
0.642000 0.590292   0.359000 0.367066   
0.659000 0.585067   0.320000 0.350025   
0.633000 0.576598   0.277000 0.335293   
0.614000 0.567542   0.232000 0.310206   
0.586000 0.556666   0.199000 0.290835   
0.582000 0.549367   0.198000 0.271329   
0.599000 0.548763   0.237000 0.265551   
0.565000 0.557629   0.255000 0.271578   
0.562000 0.564725   0.192000 0.256585   
0.551000 0.547862   0.119000 0.244145   
0.524000 0.529289   0.069000 0.233101   
0.501000 0.518024   0.033000 0.219240   
0.483000 0.510530   0.010000 0.207224   
0.459000 0.505917   -0.010000 0.197531   
0.445000 0.502392   -0.030000 0.184601   
0.443000 0.498596   -0.055000 0.176101   
0.512000 0.493582   -0.026000 0.173506   
0.430000 0.498871   0.012000 0.199212   
0.461000 0.509432   0.053000 0.161495   
0.490000 0.520954   0.095000 0.171414   
0.429000 0.532625   0.165000 0.180932   
0.375000 0.546994   0.264000 0.158714   
0.375000 0.556671   0.317000 0.158162   
0.372000 0.566706   0.351000 0.170075   
0.403000 0.571234   0.342000 0.177949   
0.433000 0.580921   0.317000 0.170980   
0.460000 0.587187   0.290000 0.157478   
0.484000 0.592370   0.266000 0.144806   
0.507000 0.596842   0.243000 0.133890   
0.527000 0.601023   0.223000 0.124243   
0.507000 0.604772   0.227000 0.115431   
0.445000 0.604198   0.236000 0.104333   
0.382000 0.584819   0.243000 0.093112   
0.322000 0.552756   0.244000 0.089068   
0.265000 0.514008   0.243000 0.089593   
0.221000 0.475460   0.240000 0.092558   
0.255000 0.446383   0.196000 0.095237   
0.285000 0.456255   0.154000 0.077350   
0.312000 0.468096   0.112000 0.064037   
0.335000 0.481035   0.070000 0.053843   
0.356000 0.493689   0.034000 0.046304   
0.374000 0.508070   0.002000 0.041534   
0.390000 0.521353   -0.025000 0.038761   
0.404000 0.534977   -0.048000 0.037818   
0.418000 0.546880   -0.068000 0.038650   
0.429000 0.558651   -0.082000 0.041377   
0.439000 0.567683   -0.091000 0.046617   
0.418000 0.574898   -0.056000 0.054813   
0.446000 0.574311   -0.005000 0.064242   
0.458000 0.595341   0.082000 0.084564   
0.459000 0.614285   0.199000 0.110266   
0.463000 0.630698   0.290000 0.146538   
0.470000 0.636951   0.283000 0.191648   
0.478000 0.620387   0.283000 0.213000   
0.483000 0.487753   0.285000 0.340152   
0.485000 0.453986   0.288000 0.364272   
0.485000 0.413734   0.293000 0.392087   
0.487000 0.370929   0.299000 0.421859   
0.430000 0.327181   0.305000 0.452572   
0.346000 0.269685   0.312000 0.466044   
0.278000 0.204308   0.320000 0.470609   
0.223000 0.149250   0.327000 0.477467   
0.177000 0.107007   0.334000 0.484217   
0.140000 0.075938   0.341000 0.490039   
0.111000 0.054843   0.347000 0.494779   
0.088000 0.041442   0.353000 0.498286   
0.072000 0.034205   0.358000 0.499459   
0.061000 0.030920   0.362000 0.499970   
0.054000 0.032415   0.366000 0.497762   
0.055000 0.037297   0.370000 0.494117   
0.062000 0.044984   0.373000 0.490611   
0.075000 0.054298   0.375000 0.486952   
0.097000 0.066624   0.377000 0.483100   
0.122000 0.080230   0.379000 0.481466   
0.151000 0.096195   0.380000 0.480227   
0.184000 0.114175   0.382000 0.480017   
0.222000 0.132882   0.382000 0.482467   
0.270000 0.152664   0.383000 0.486657   
0.323000 0.173679   0.384000 0.495038   
0.378000 0.196557   0.385000 0.506868   
0.435000 0.364752   0.385000 0.426635   
0.494000 0.389164   0.386000 0.436904   
0.551000 0.416972   0.387000 0.447758   
0.605000 0.444109   0.388000 0.457371   
0.654000 0.469601   0.389000 0.465504   
0.693000 0.492120   0.391000 0.472362   
0.721000 0.508559   0.392000 0.477840   
0.736000 0.519463   0.394000 0.482300   
0.736000 0.524934   0.396000 0.486267   
0.721000 0.525439   0.398000 0.490231   
0.704000 0.520338   0.400000 0.493850   
0.676000 0.513523   0.403000 0.497926   
0.629000 0.501722   0.406000 0.502667   
0.578000 0.481100   0.409000 0.506857   
0.528000 0.456048   0.413000 0.510910   
0.483000 0.429051   0.417000 0.515083   
0.444000 0.398301   0.421000 0.524149   
0.412000 0.374059   0.425000 0.526333   
0.391000 0.353684   0.429000 0.528351   
0.377000 0.337429   0.433000 0.530975   
0.366000 0.325523   0.438000 0.534960   
0.362000 0.316137   0.442000 0.538056   
0.351000 0.310008   0.446000 0.541899   
0.341000 0.303959   0.450000 0.543526   
0.335000 0.300013   0.454000 0.544385   
0.333000 0.298146   0.458000 0.545530   
0.336000 0.298592   0.462000 0.546668   
0.341000 0.301540   0.465000 0.548532   
0.349000 0.305376   0.469000 0.550531   
0.360000 0.309728   0.472000 0.553067   
0.372000 0.316232   0.475000 0.555776   
0.387000 0.322212   0.479000 0.559075   
0.401000 0.329572   0.482000 0.562908   
0.417000 0.336042   0.485000 0.566426   
0.431000 0.343671   0.488000 0.569844   
0.447000 0.350732   0.491000 0.573414   
0.462000 0.357945   0.494000 0.577609   
0.477000 0.364954   0.498000 0.581480   
0.489000 0.371823   0.501000 0.585901   
0.500000 0.377477   0.505000 0.589464   
0.511000 0.383012   0.508000 0.593711   
0.518000 0.387538   0.512000 0.597523   
0.523000 0.390280   0.516000 0.601263   
0.527000 0.391873   0.520000 0.604943   
0.529000 0.392820   0.525000 0.608559   
0.528000 0.392763   0.529000 0.612399   
0.526000 0.390682   0.534000 0.615873   
0.523000 0.388259   0.539000 0.619507   
0.518000 0.384718   0.544000 0.622778   
0.512000 0.380010   0.549000 0.625901   
0.505000 0.374365   0.554000 0.628624   
0.499000 0.369064   0.560000 0.631209   
0.493000 0.363779   0.565000 0.633906   
0.488000 0.358037   0.571000 0.635911   
0.484000 0.353739   0.577000 0.637806   
0.484000 0.350776   0.582000 0.639737   
0.485000 0.348921   0.588000 0.641536   
0.488000 0.341853   0.594000 0.641544   
0.491000 0.344633   0.599000 0.643240   
0.486000 0.347433   0.599000 0.644102   
0.481000 0.347855   0.599000 0.642593   
0.477000 0.348433   0.597000 0.640872   
0.476000 0.349383   0.596000 0.638833   
0.483000 0.351807   0.594000 0.637288   
0.490000 0.357570   0.592000 0.636948   
0.500000 0.363547   0.589000 0.636441   
0.523000 0.370553   0.596000 0.636557   
0.560000 0.383190   0.613000 0.640470   
0.590000 0.404008   0.627000 0.648694   
0.612000 0.420934   0.640000 0.654800   
0.628000 0.434611   0.652000 0.659654   
0.639000 0.444223   0.664000 0.663623   
0.647000 0.450757   0.675000 0.666891   
